element_id	order	op_type	argument	bundle	index	byte_addr	source_loc	txn_id	depends_on
la:69	69	write	b	gmem	34	136	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:68
la:70	70	read	a	gmem	35	140	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:71	71	write	b	gmem	35	140	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:70
la:72	72	read	a	gmem	36	144	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:73	73	write	b	gmem	36	144	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:72
la:74	74	read	a	gmem	37	148	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:75	75	write	b	gmem	37	148	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:74
la:76	76	read	a	gmem	38	152	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:77	77	write	b	gmem	38	152	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:76
la:78	78	read	a	gmem	39	156	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:79	79	write	b	gmem	39	156	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:78
la:80	80	read	a	gmem	40	160	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:81	81	write	b	gmem	40	160	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:80
la:82	82	read	a	gmem	41	164	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:83	83	write	b	gmem	41	164	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:82
la:84	84	read	a	gmem	42	168	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:85	85	write	b	gmem	42	168	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:84
la:86	86	read	a	gmem	43	172	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:87	87	write	b	gmem	43	172	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:86
la:88	88	read	a	gmem	44	176	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:89	89	write	b	gmem	44	176	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:88
la:90	90	read	a	gmem	45	180	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:91	91	write	b	gmem	45	180	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:90
la:92	92	read	a	gmem	46	184	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:93	93	write	b	gmem	46	184	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:92
la:94	94	read	a	gmem	47	188	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_2	
la:95	95	write	b	gmem	47	188	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_2	la:94
la:96	96	read	a	gmem	48	192	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:97	97	write	b	gmem	48	192	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:96
la:98	98	read	a	gmem	49	196	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:99	99	write	b	gmem	49	196	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:98
la:100	100	read	a	gmem	50	200	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:101	101	write	b	gmem	50	200	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:100
la:102	102	read	a	gmem	51	204	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:103	103	write	b	gmem	51	204	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:102
la:104	104	read	a	gmem	52	208	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:105	105	write	b	gmem	52	208	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:104
la:106	106	read	a	gmem	53	212	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:107	107	write	b	gmem	53	212	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:106
la:108	108	read	a	gmem	54	216	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:109	109	write	b	gmem	54	216	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:108
la:110	110	read	a	gmem	55	220	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:111	111	write	b	gmem	55	220	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:110
la:112	112	read	a	gmem	56	224	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:113	113	write	b	gmem	56	224	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:112
la:114	114	read	a	gmem	57	228	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:115	115	write	b	gmem	57	228	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:114
la:116	116	read	a	gmem	58	232	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:117	117	write	b	gmem	58	232	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:116
la:118	118	read	a	gmem	59	236	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:119	119	write	b	gmem	59	236	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:118
la:120	120	read	a	gmem	60	240	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:121	121	write	b	gmem	60	240	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:120
la:122	122	read	a	gmem	61	244	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:123	123	write	b	gmem	61	244	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:122
la:124	124	read	a	gmem	62	248	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:125	125	write	b	gmem	62	248	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:124
la:126	126	read	a	gmem	63	252	  %6 = load i32, i32* %arrayidx, align 4	txn_a_read_3	
la:127	127	write	b	gmem	63	252	  store i32 %12, i32* %arrayidx5, align 4	txn_b_write_3	la:126
