element_id	order	op_type	argument	bundle	index	byte_addr	source_loc	txn_id	depends_on
la:4407	4407	read	a	gmem_a	137	548	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4408	4408	read	b	gmem_b	149	596	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4409	4409	read	a	gmem_a	138	552	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4410	4410	read	b	gmem_b	165	660	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4411	4411	read	a	gmem_a	139	556	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4412	4412	read	b	gmem_b	181	724	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4413	4413	read	a	gmem_a	140	560	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4414	4414	read	b	gmem_b	197	788	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4415	4415	read	a	gmem_a	141	564	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4416	4416	read	b	gmem_b	213	852	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4417	4417	read	a	gmem_a	142	568	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4418	4418	read	b	gmem_b	229	916	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4419	4419	read	a	gmem_a	143	572	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_133	
la:4420	4420	read	b	gmem_b	245	980	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_133	
la:4421	4421	write	c	gmem_c	133	532	  store i32 %27, i32* %arrayidx31, align 4	txn_c_write_133	la:4419,la:4420
la:4422	4422	read	a	gmem_a	128	512	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4423	4423	read	b	gmem_b	6	24	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4424	4424	read	a	gmem_a	129	516	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4425	4425	read	b	gmem_b	22	88	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4426	4426	read	a	gmem_a	130	520	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4427	4427	read	b	gmem_b	38	152	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4428	4428	read	a	gmem_a	131	524	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4429	4429	read	b	gmem_b	54	216	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4430	4430	read	a	gmem_a	132	528	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4431	4431	read	b	gmem_b	70	280	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4432	4432	read	a	gmem_a	133	532	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
